更新时间,#genre#
CCTV8,http://sszb-iptv.top/松鼠2025/bestV1/best2024.php?id=cctv8hd
CCTV9,http://sszb-iptv.top/松鼠2025/bestV1/best2024.php?id=cctv9hd4mc
CCTV10,http://sszb-iptv.top/松鼠2025/bestV1/best2024.php?id=cctv10hd
CCTV11,http://sszb-iptv.top/松鼠2025/bestV1/best2024.php?id=cctv11hd4m
CCTV12,http://sszb-iptv.top/松鼠2025/bestV1/best2024.php?id=cctv12hd4m
CCTV13,http://sszb-iptv.top/松鼠2025/bestV1/best2024.php?id=cctv13hd4m
CCTV14,http://sszb-iptv.top/松鼠2025/bestV1/best2024.php?id=cctvsehd
CCTV15,http://sszb-iptv.top/松鼠2025/bestV1/best2024.php?id=cctvyyhd4m
CCTV16,http://sszb-iptv.top/松鼠2025/bestV1/best2024.php?id=cctv16hd4m
CCTV17,http://sszb-iptv.top/松鼠2025/bestV1/best2024.php?id=cctv17hd4m
CCTV4K,http://sszb-iptv.top/松鼠2025/bestV1/best2024.php?id=cctv4k
CCTV1,https://cdn5.163189.xyz/live/cctv1/stream.m3u8
CCTV1,http://ms.fxim.net:808/hls/1/index.m3u8
CCTV2,http://ms.fxim.net:808/hls/2/index.m3u8
CCTV3,http://ms.fxim.net:808/hls/3/index.m3u8
CCTV5,http://ms.fxim.net:808/hls/5/index.m3u8
CCTV6,http://ms.fxim.net:808/hls/6/index.m3u8
CCTV7,http://ms.fxim.net:808/hls/7/index.m3u8
CCTV8,http://ms.fxim.net:808/hls/8/index.m3u8
CCTV9,http://ms.fxim.net:808/hls/9/index.m3u8
CCTV10,http://ms.fxim.net:808/hls/10/index.m3u8
CCTV12,http://ms.fxim.net:808/hls/12/index.m3u8
CCTV5+,http://ms.fxim.net:808/hls/13/index.m3u8
CCTV1,http://ms.fxim.net:808/hls/1/index.m3u8
CCTV2,http://ms.fxim.net:808/hls/2/index.m3u8
CCTV3,http://ms.fxim.net:808/hls/3/index.m3u8
CCTV5,http://ms.fxim.net:808/hls/5/index.m3u8
CCTV5+,http://ms.fxim.net:808/hls/13/index.m3u8
CCTV6,http://ms.fxim.net:808/hls/6/index.m3u8
CCTV7,http://ms.fxim.net:808/hls/7/index.m3u8
CCTV8,http://ms.fxim.net:808/hls/8/index.m3u8
CCTV9,http://ms.fxim.net:808/hls/9/index.m3u8
CCTV10,http://ms.fxim.net:808/hls/10/index.m3u8
CCTV12,http://ms.fxim.net:808/hls/12/index.m3u8
CCTV13,http://8.138.7.223/tv/ptbtv.php?id=27
CCTV1,http://8.138.7.223/tv/ptbtv.php?id=26
CCTV1,http://47.122.125.40:6666/hls/cctv1hd.m3u8
CCTV2,http://47.122.125.40:6666/hls/cctv2hd.m3u8
CCTV3,http://47.122.125.40:6666/hls/cctv3hd.m3u8
CCTV4,http://47.122.125.40:6666/hls/cctv4hd.m3u8
CCTV5,http://47.122.125.40:6666/hls/cctv5hd.m3u8
CCTV6,http://47.122.125.40:6666/hls/cctv6hd.m3u8
CCTV7,http://47.122.125.40:6666/hls/cctv7hd.m3u8
CCTV8,http://47.122.125.40:6666/hls/cctv8hd.m3u8
CCTV10,http://47.122.125.40:6666/hls/cctv10hd.m3u8
CCTV11,http://47.122.125.40:6666/hls/cctv11hd.m3u8
CCTV12,http://47.122.125.40:6666/hls/cctv12hd.m3u8
CCTV13,http://47.122.125.40:6666/hls/cctv13hd.m3u8
CCTV14,http://47.122.125.40:6666/hls/cctv14hd.m3u8
CCTV15,http://47.122.125.40:6666/hls/cctv15hd.m3u8
CCTV16,http://47.122.125.40:6666/hls/cctv16hd.m3u8
CCTV17,http://47.122.125.40:6666/hls/cctv17hd.m3u8
CCTV5+,http://47.122.125.40:6666/hls/cctv5phd.m3u8
CCTV2,http://222.169.85.8:9901/tsfile/live/0002_1.m3u8
CCTV3,http://222.169.85.8:9901/tsfile/live/0003_1.m3u8
CCTV5,http://222.169.85.8:9901/tsfile/live/0005_1.m3u8
CCTV6,http://222.169.85.8:9901/tsfile/live/0006_1.m3u8
CCTV8,http://222.169.85.8:9901/tsfile/live/0008_1.m3u8
CCTV9,http://222.169.85.8:9901/tsfile/live/0009_1.m3u8
CCTV10,http://222.169.85.8:9901/tsfile/live/0010_1.m3u8
CCTV11,http://222.169.85.8:9901/tsfile/live/0011_1.m3u8
CCTV12,http://222.169.85.8:9901/tsfile/live/0012_1.m3u8
CCTV14,http://222.169.85.8:9901/tsfile/live/0014_1.m3u8
CCTV15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8
CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8
CGTN,https://english-livebkws.cgtn.com/live/encgtn.m3u8
CCTV1,http://183.203.182.117:9616/hls/1/index.m3u8
CCTV2,http://183.203.182.117:9616/hls/2/index.m3u8
CCTV3,http://183.203.182.117:9616/hls/3/index.m3u8
CCTV4,http://183.203.182.117:9616/hls/4/index.m3u8
CCTV5+,http://183.203.182.117:9616/hls/5/index.m3u8
CCTV6,http://183.203.182.117:9616/hls/6/index.m3u8
CCTV7,http://183.203.182.117:9616/hls/7/index.m3u8
CCTV8,http://183.203.182.117:9616/hls/8/index.m3u8
CCTV9,http://183.203.182.117:9616/hls/9/index.m3u8
CCTV10,http://183.203.182.117:9616/hls/10/index.m3u8
CCTV11,http://183.203.182.117:9616/hls/11/index.m3u8
CCTV12,http://183.203.182.117:9616/hls/12/index.m3u8
CCTV13,http://183.203.182.117:9616/hls/13/index.m3u8
CCTV14,http://183.203.182.117:9616/hls/14/index.m3u8
CCTV15,http://183.203.182.117:9616/hls/15/index.m3u8
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0ec161&tk=822270345d4c
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a6b786&tk=822270345d4c
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3b0a09&tk=822270345d4c
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3c09a9&tk=822270345d4c
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=068b29&tk=822270345d4c
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6ea605&tk=822270345d4c
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=299c59&tk=822270345d4c
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=87e2a4&tk=822270345d4c
CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=baf0cf&tk=822270345d4c
CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=cdf682&tk=822270345d4c
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=bfe42b&tk=822270345d4c
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e74a5d&tk=822270345d4c
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1e86d6&tk=822270345d4c
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=66f5cd&tk=822270345d4c
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5f432a&tk=822270345d4c
CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5ee1b9&tk=822270345d4c
CCTV16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=cc7956&tk=822270345d4c
CCTV17,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0dd2ee&tk=822270345d4c
CCTV1,http://47.122.125.40:6666/hls/cctv1hd.m3u8
CCTV2,http://47.122.125.40:6666/hls/cctv2hd.m3u8
CCTV3,http://47.122.125.40:6666/hls/cctv3hd.m3u8
CCTV4,http://47.122.125.40:6666/hls/cctv4hd.m3u8
CCTV5,http://47.122.125.40:6666/hls/cctv5hd.m3u8
CCTV5+,http://47.122.125.40:6666/hls/cctv5phd.m3u8
CCTV6,http://47.122.125.40:6666/hls/cctv6hd.m3u8
CCTV7,http://47.122.125.40:6666/hls/cctv7hd.m3u8
CCTV8,http://47.122.125.40:6666/hls/cctv8hd.m3u8
CCTV10,http://47.122.125.40:6666/hls/cctv10hd.m3u8
CCTV12,http://47.122.125.40:6666/hls/cctv12hd.m3u8
CCTV13,http://47.122.125.40:6666/hls/cctv13hd.m3u8
CCTV14,http://47.122.125.40:6666/hls/cctv14hd.m3u8
CCTV17,http://47.122.125.40:6666/hls/cctv17hd.m3u8
CHC家庭影院,http://47.122.125.40:6666/hls/chctv.m3u8
CHC动作电影,http://47.122.125.40:6666/hls/chcatv.m3u8
CCTV1,http://148.135.93.213:81/live.php?id=CCTV1
CCTV2,http://148.135.93.213:81/live.php?id=CCTV2
CCTV3,http://148.135.93.213:81/live.php?id=CCTV3
CCTV4,http://148.135.93.213:81/live.php?id=CCTV4
CCTV6,http://148.135.93.213:81/live.php?id=CCTV6
CCTV8,http://148.135.93.213:81/live.php?id=CCTV8
CCTV9,http://148.135.93.213:81/live.php?id=CCTV9
CCTV10,http://148.135.93.213:81/live.php?id=CCTV10
CCTV11,http://148.135.93.213:81/live.php?id=CCTV11
CCTV12,http://148.135.93.213:81/live.php?id=CCTV12
CCTV13,http://148.135.93.213:81/live.php?id=CCTV13
CCTV14,http://148.135.93.213:81/live.php?id=CCTV14
CCTV15,http://148.135.93.213:81/live.php?id=CCTV15
CCTV17,http://148.135.93.213:81/live.php?id=CCTV17
CCTV1,http://124.165.158.50:8899/tsfile/live/0001_1.m3u8
CCTV2,http://124.165.158.50:8899/tsfile/live/0002_1.m3u8
CCTV3,http://124.165.158.50:8899/tsfile/live/0003_1.m3u8
CCTV4,http://124.165.158.50:8899/tsfile/live/0004_1.m3u8
CCTV5,http://124.165.158.50:8899/tsfile/live/0005_1.m3u8
CCTV5+,http://124.165.158.50:8899/tsfile/live/1000_1.m3u8
CCTV6,http://124.165.158.50:8899/tsfile/live/0006_1.m3u8
CCTV7,http://124.165.158.50:8899/tsfile/live/0007_1.m3u8
CCTV8,http://124.165.158.50:8899/tsfile/live/0008_1.m3u8
CCTV9,http://124.165.158.50:8899/tsfile/live/0009_1.m3u8
CCTV10,http://124.165.158.50:8899/tsfile/live/0010_1.m3u8
CCTV11,http://124.165.158.50:8899/tsfile/live/0011_1.m3u8
CCTV12,http://124.165.158.50:8899/tsfile/live/0012_1.m3u8
CCTV13,http://124.165.158.50:8899/tsfile/live/0013_1.m3u8
CCTV14,http://124.165.158.50:8899/tsfile/live/0014_1.m3u8
CCTV15,http://124.165.158.50:8899/tsfile/live/0015_1.m3u8
CCTV1,http://124.93.18.237:9002//hls/1/index.m3u8
CCTV2,http://124.93.18.237:9002//hls/2/index.m3u8
CCTV3,http://124.93.18.237:9002//hls/3/index.m3u8
CCTV4,http://124.93.18.237:9002//hls/4/index.m3u8
CCTV5,http://124.93.18.237:9002//hls/5/index.m3u8
CCTV5+,http://124.93.18.237:9002//hls/18/index.m3u8
CCTV6,http://124.93.18.237:9002//hls/6/index.m3u8
CCTV7,http://124.93.18.237:9002//hls/7/index.m3u8
CCTV8,http://124.93.18.237:9002//hls/8/index.m3u8
CCTV9,http://124.93.18.237:9002//hls/9/index.m3u8
CCTV10,http://124.93.18.237:9002//hls/10/index.m3u8
CCTV11,http://124.93.18.237:9002//hls/11/index.m3u8
CCTV12,http://124.93.18.237:9002//hls/12/index.m3u8
CCTV13,http://124.93.18.237:9002//hls/13/index.m3u8
CCTV14,http://124.93.18.237:9002//hls/14/index.m3u8
CCTV15,http://124.93.18.237:9002//hls/15/index.m3u8
CCTV16,http://124.93.18.237:9002//hls/16/index.m3u8
CCTV17,http://124.93.18.237:9002//hls/17/index.m3u8
CCTV1,http://itv.iptv1688.top:2016/itv.php?id=CCTV1
CCTV2,http://itv.iptv1688.top:2016/itv.php?id=CCTV2
CCTV3,http://itv.iptv1688.top:2016/itv.php?id=CCTV3
CCTV4,http://itv.iptv1688.top:2016/itv.php?id=CCTV4
CCTV5,http://itv.iptv1688.top:2016/itv.php?id=CCTV5
CCTV5+,http://itv.iptv1688.top:2016/itv.php?id=CCTV5p
CCTV6,http://itv.iptv1688.top:2016/itv.php?id=CCTV6
CCTV7,http://itv.iptv1688.top:2016/itv.php?id=CCTV7
CCTV8,http://itv.iptv1688.top:2016/itv.php?id=CCTV8
CCTV9,http://itv.iptv1688.top:2016/itv.php?id=CCTV9
CCTV10,http://itv.iptv1688.top:2016/itv.php?id=CCTV10
CCTV11,http://itv.iptv1688.top:2016/itv.php?id=CCTV11
CCTV12,http://itv.iptv1688.top:2016/itv.php?id=CCTV12
CCTV13,http://itv.iptv1688.top:2016/itv.php?id=CCTV13
CCTV14,http://itv.iptv1688.top:2016/itv.php?id=CCTV14
CCTV15,http://itv.iptv1688.top:2016/itv.php?id=CCTV15
CCTV16,http://itv.iptv1688.top:2016/itv.php?id=CCTV16
CCTV17,http://itv.iptv1688.top:2016/itv.php?id=CCTV17
CHC家庭影院,http://107.174.52.32/itv.php?id=CHC家庭影院
CHC影迷电影,http://107.174.52.32/itv.php?id=CHC影迷电影
CHC动作电影,http://107.174.52.32/itv.php?id=CHC动作电影
CETV1,http://itv.iptv1688.top:2016/itv.php?id=CETV1
CETV2,http://itv.iptv1688.top:2016/itv.php?id=CETV2
CETV4,http://itv.iptv1688.top:2016/itv.php?id=CETV4
CCTV1,http://119.186.93.82:9901/tsfile/live/0001_1.m3u8?key=txiptv&url=tvzb.com
CCTV2,http://119.186.93.82:9901/tsfile/live/0002_1.m3u8?key=txiptv&url=tvzb.com
CCTV3,http://119.186.93.82:9901/tsfile/live/0003_1.m3u8?key=txiptv&url=tvzb.com
CCTV4,http://119.186.93.82:9901/tsfile/live/0004_1.m3u8?key=txiptv&url=tvzb.com
CCTV5,http://119.186.93.82:9901/tsfile/live/0005_1.m3u8?key=txiptv&url=tvzb.com
CCTV5+,http://119.186.93.82:9901/tsfile/live/0016_1.m3u8?key=txiptv&url=tvzb.com
CCTV6,http://119.186.93.82:9901/tsfile/live/0006_1.m3u8?key=txiptv&url=tvzb.com
CCTV7,http://119.186.93.82:9901/tsfile/live/0007_1.m3u8?key=txiptv&url=tvzb.com
CCTV8,http://119.186.93.82:9901/tsfile/live/0008_1.m3u8?key=txiptv&url=tvzb.com
CCTV9,http://119.186.93.82:9901/tsfile/live/0010_1.m3u8?key=txiptv&url=tvzb.com
CCTV10,http://119.186.93.82:9901/tsfile/live/0010_2.m3u8?key=txiptv&url=tvzb.com
CCTV11,http://119.186.93.82:9901/tsfile/live/0011_1.m3u8?key=txiptv&url=tvzb.com
CCTV12,http://119.186.93.82:9901/tsfile/live/0012_1.m3u8?key=txiptv&url=tvzb.com
CCTV13,http://119.186.93.82:9901/tsfile/live/0013_1.m3u8?key=txiptv&url=tvzb.com
CCTV14,http://119.186.93.82:9901/tsfile/live/0014_1.m3u8?key=txiptv&url=tvzb.com
CCTV15,http://119.186.93.82:9901/tsfile/live/0015_1.m3u8?key=txiptv&url=tvzb.com
CCTV17,http://119.186.93.82:9901/tsfile/live/1028_1.m3u8?key=txiptv&url=tvzb.com
CHC高清电影,http://119.186.93.82:9901/tsfile/live/1032_1.m3u8?key=txiptv&url=tvzb.com
CHC家庭影院,http://119.186.93.82:9901/tsfile/live/1029_1.m3u8?key=txiptv&url=tvzb.com
CHC影迷电影,http://218.15.20.81:3388/hls/19/index.m3u8
CCTV1,http://39.164.180.36:19901/tsfile/live/0001_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://39.164.180.36:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://39.164.180.36:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://39.164.180.36:19901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://39.164.180.36:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+,http://39.164.180.36:19901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://39.164.180.36:19901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://39.164.180.36:19901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://39.164.180.36:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://39.164.180.36:19901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://39.164.180.36:19901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://39.164.180.36:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://39.164.180.36:19901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://39.164.160.249:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
C
CCTV1,http://220.163.50.99:29999/gaoma/cctv1.m3u8
CCTV2,http://220.163.50.99:29999/gaoma/cctv2.m3u8
CCTV3,http://220.163.50.99:29999/gaoma/cctv3.m3u8
CCTV4,http://220.163.50.99:29999/gaoma/cctv4.m3u8
CCTV5,http://220.163.50.99:29999/gaoma/cctv5.m3u8
CCTV5+,http://220.163.50.99:29999/gaoma/cctv5p.m3u8
CCTV6,http://220.163.50.99:29999/gaoma/cctv6.m3u8
CCTV7,http://220.163.50.99:29999/gaoma/cctv7.m3u8
CCTV8,http://220.163.50.99:29999/gaoma/cctv8.m3u8
CCTV9,http://220.163.50.99:29999/gaoma/cctv9.m3u8
CCTV10,http://220.163.50.99:29999/gaoma/cctv10.m3u8
CCTV11,http://220.163.50.99:29999/gaoma/cctv11.m3u8
CCTV12,http://220.163.50.99:29999/gaoma/cctv12.m3u8
CCTV13,http://220.163.50.99:29999/gaoma/cctv13.m3u8
CCTV14,http://220.163.50.99:29999/gaoma/cctv14.m3u8
CCTV15,http://220.163.50.99:29999/gaoma/cctv15.m3u8
CCTV16,http://220.163.50.99:29999/gaoma/cctv16.m3u8
CCTV16,http://220.163.50.99:29999/gaoma/cctv4k16.m3u8
CCTV17,http://220.163.50.99:29999/gaoma/cctv17.m3u8
CCTV4K,http://220.163.50.99:29999/gaoma/cctv4k.m3u8
CCTV8K,http://220.163.50.99:29999/gaoma/cctv8k_36m.m3u8
CCTV1,http://www.xzbn.site:35455/gaoma/cctv1.m3u8
CCTV2,http://www.xzbn.site:35455/gaoma/cctv2.m3u8
CCTV3,http://www.xzbn.site:35455/gaoma/cctv3.m3u8
CCTV4,http://www.xzbn.site:35455/gaoma/cctv4.m3u8
CCTV5,http://www.xzbn.site:35455/gaoma/cctv5.m3u8
CCTV5+,http://www.xzbn.site:35455/gaoma/cctv5p.m3u8
CCTV7,http://www.xzbn.site:35455/gaoma/cctv7.m3u8
CCTV8,http://www.xzbn.site:35455/gaoma/cctv8.m3u8
CCTV9,http://www.xzbn.site:35455/gaoma/cctv9.m3u8
CCTV10,http://www.xzbn.site:35455/gaoma/cctv10.m3u8
CCTV11,http://www.xzbn.site:35455/gaoma/cctv11.m3u8
CCTV12,http://www.xzbn.site:35455/gaoma/cctv12.m3u8
CCTV13,http://www.xzbn.site:35455/gaoma/cctv13.m3u8
CCTV14,http://www.xzbn.site:35455/gaoma/cctv14.m3u8
CCTV15,http://www.xzbn.site:35455/gaoma/cctv15.m3u8
CCTV16,http://www.xzbn.site:35455/gaoma/cctv16.m3u8
CCTV16-4K,http://www.xzbn.site:35455/gaoma/cctv4k16_10m.m3u8
CCTV17,http://www.xzbn.site:35455/gaoma/cctv17.m3u8
CCTV1,http://36.105.100.208:35455/gaoma/cctv1.m3u8
CCTV2,http://36.105.100.208:35455/gaoma/cctv2.m3u8
CCTV3,http://36.105.100.208:35455/gaoma/cctv3.m3u8
CCTV4,http://36.105.100.208:35455/gaoma/cctv4.m3u8
CCTV5,http://36.105.100.208:35455/gaoma/cctv5.m3u8
CCTV5+,http://36.105.100.208:35455/gaoma/cctv5p.m3u8
CCTV6,http://36.105.100.208:35455/gaoma/cctv6.m3u8
CCTV7,http://36.105.100.208:35455/gaoma/cctv7.m3u8
CCTV8,http://36.105.100.208:35455/gaoma/cctv8.m3u8
CCTV9,http://36.105.100.208:35455/gaoma/cctv9.m3u8
CCTV10,http://36.105.100.208:35455/gaoma/cctv10.m3u8
CCTV11,http://36.105.100.208:35455/gaoma/cctv11.m3u8
CCTV12,http://36.105.100.208:35455/gaoma/cctv12.m3u8
CCTV13,http://36.105.100.208:35455/gaoma/cctv13.m3u8
CCTV14,http://36.105.100.208:35455/gaoma/cctv14.m3u8
CCTV15,http://36.105.100.208:35455/gaoma/cctv15.m3u8
CCTV16,http://36.105.100.208:35455/gaoma/cctv16.m3u8
CCTV16-4K,http://36.105.100.208:35455/gaoma/cctv4k16_10m.m3u8
CCTV16-4K,http://36.105.100.208:35455/gaoma/cctv4k16.m3u8
CCTV17,http://36.105.100.208:35455/gaoma/cctv17.m3u8
CCTV4k,http://36.105.100.208:35455/gaoma/cctv4k.m3u8
CCTV8k,http://36.105.100.208:35455/gaoma/cctv8k_36m.m3u8
CCTV1,http://z.b.bkpcp.top/m.php?id=cctv1
CCTV2,http://z.b.bkpcp.top/m.php?id=cctv2
CCTV3,http://z.b.bkpcp.top/m.php?id=cctv3
CCTV4,http://z.b.bkpcp.top/m.php?id=cctv4
CCTV5,http://z.b.bkpcp.top/m.php?id=cctv5
CCTV5+,http://z.b.bkpcp.top/m.php?id=cctv5p
CCTV6,http://z.b.bkpcp.top/m.php?id=cctv6
CCTV7,http://z.b.bkpcp.top/m.php?id=cctv7
CCTV8,http://z.b.bkpcp.top/m.php?id=cctv8
CCTV9,http://z.b.bkpcp.top/m.php?id=cctv9
CCTV10,http://z.b.bkpcp.top/m.php?id=cctv10
CCTV11,http://z.b.bkpcp.top/m.php?id=cctv11
CCTV12,http://z.b.bkpcp.top/m.php?id=cctv12
CCTV13,http://z.b.bkpcp.top/m.php?id=cctv13
CCTV14,http://z.b.bkpcp.top/m.php?id=cctv14
CCTV15,http://z.b.bkpcp.top/m.php?id=cctv15
CCTV16,http://112.103.140.109:9003/hls/16/index.m3u8
CCTV17,http://z.b.bkpcp.top/m.php?id=cctv17
CCTV4欧洲,http://z.b.bkpcp.top/m.php?id=cctv4o
CCTV4美洲,http://z.b.bkpcp.top/m.php?id=cctv4m
CCTV1,http://goo.bkpcp.top/mg/cctv1
CCTV2,http://goo.bkpcp.top/mg/cctv2
CCTV3,http://goo.bkpcp.top/mg/cctv3
CCTV4,http://goo.bkpcp.top/mg/cctv4
CCTV4美洲,http://goo.bkpcp.top/mg/cctv4a
CCTV4欧洲,http://goo.bkpcp.top/mg/cctv4o
